              x              y            psi
         0.0625           0.25    -0.00084476
          0.075           0.25     -0.0011954
         0.0875           0.25     -0.0015973
            0.1           0.25      -0.002046
         0.1125           0.25     -0.0025372
          0.125           0.25     -0.0030664
         0.1375           0.25     -0.0036294
           0.15           0.25     -0.0042218
         0.1625           0.25     -0.0048395
          0.175           0.25     -0.0054784
         0.1875           0.25     -0.0061347
            0.2           0.25     -0.0068046
         0.2125           0.25     -0.0074843
          0.225           0.25     -0.0081704
         0.2375           0.25     -0.0088594
           0.25           0.25     -0.0095478
         0.2625           0.25      -0.010232
          0.275           0.25       -0.01091
         0.2875           0.25      -0.011577
            0.3           0.25      -0.012231
         0.3125           0.25      -0.012869
          0.325           0.25      -0.013487
         0.3375           0.25      -0.014082
           0.35           0.25      -0.014652
         0.3625           0.25      -0.015193
          0.375           0.25      -0.015703
         0.3875           0.25      -0.016178
            0.4           0.25      -0.016616
         0.4125           0.25      -0.017014
          0.425           0.25       -0.01737
         0.4375           0.25       -0.01768
           0.45           0.25      -0.017943
         0.4625           0.25      -0.018157
          0.475           0.25      -0.018319
         0.4875           0.25      -0.018427
            0.5           0.25       -0.01848
         0.5125           0.25      -0.018478
          0.525           0.25      -0.018418
         0.5375           0.25        -0.0183
           0.55           0.25      -0.018125
         0.5625           0.25      -0.017891
          0.575           0.25      -0.017601
         0.5875           0.25      -0.017254
            0.6           0.25      -0.016853
         0.6125           0.25      -0.016398
          0.625           0.25      -0.015893
         0.6375           0.25      -0.015341
           0.65           0.25      -0.014744
         0.6625           0.25      -0.014106
          0.675           0.25      -0.013432
         0.6875           0.25      -0.012726
            0.7           0.25      -0.011994
         0.7125           0.25       -0.01124
          0.725           0.25      -0.010471
         0.7375           0.25     -0.0096913
           0.75           0.25     -0.0089082
         0.7625           0.25     -0.0081276
          0.775           0.25     -0.0073556
         0.7875           0.25     -0.0065985
            0.8           0.25     -0.0058622
         0.8125           0.25     -0.0051526
          0.825           0.25     -0.0044752
         0.8375           0.25      -0.003835
           0.85           0.25     -0.0032366
         0.8625           0.25     -0.0026841
          0.875           0.25     -0.0021808
         0.8875           0.25     -0.0017294
            0.9           0.25     -0.0013317
         0.9125           0.25     -0.0009886
          0.925           0.25    -0.00070027
         0.9375           0.25    -0.00046579
           0.95           0.25    -0.00028329
         0.9625           0.25    -0.00014988
          0.975           0.25    -6.1648e-05
         0.9875           0.25    -1.3673e-05
              1           0.25              0

              0         0.2625              0
         0.0125         0.2625    -4.0361e-05
          0.025         0.2625    -0.00015834
         0.0375         0.2625    -0.00035025
           0.05         0.2625    -0.00061192
         0.0625         0.2625    -0.00093887
          0.075         0.2625     -0.0013264
         0.0875         0.2625     -0.0017696
            0.1         0.2625     -0.0022636
         0.1125         0.2625     -0.0028036
          0.125         0.2625     -0.0033845
         0.1375         0.2625     -0.0040018
           0.15         0.2625     -0.0046507
         0.1625         0.2625     -0.0053266
          0.175         0.2625     -0.0060253
         0.1875         0.2625     -0.0067425
            0.2         0.2625     -0.0074742
         0.2125         0.2625     -0.0082162
          0.225         0.2625      -0.008965
         0.2375         0.2625     -0.0097166
           0.25         0.2625      -0.010468
         0.2625         0.2625      -0.011214
          0.275         0.2625      -0.011953
         0.2875         0.2625      -0.012681
            0.3         0.2625      -0.013395
         0.3125         0.2625       -0.01409
          0.325         0.2625      -0.014765
         0.3375         0.2625      -0.015415
           0.35         0.2625      -0.016037
         0.3625         0.2625      -0.016629
          0.375         0.2625      -0.017187
         0.3875         0.2625      -0.017707
            0.4         0.2625      -0.018188
         0.4125         0.2625      -0.018626
          0.425         0.2625      -0.019017
         0.4375         0.2625       -0.01936
           0.45         0.2625      -0.019652
         0.4625         0.2625       -0.01989
          0.475         0.2625      -0.020073
         0.4875         0.2625      -0.020197
            0.5         0.2625      -0.020262
         0.5125         0.2625      -0.020267
          0.525         0.2625      -0.020209
         0.5375         0.2625      -0.020089
           0.55         0.2625      -0.019906
         0.5625         0.2625      -0.019659
          0.575         0.2625      -0.019351
         0.5875         0.2625      -0.018981
            0.6         0.2625       -0.01855
         0.6125         0.2625      -0.018062
          0.625         0.2625      -0.017518
         0.6375         0.2625      -0.016922
           0.65         0.2625      -0.016276
         0.6625         0.2625      -0.015585
          0.675         0.2625      -0.014854
         0.6875         0.2625      -0.014086
            0.7         0.2625      -0.013288
         0.7125         0.2625      -0.012466
          0.725         0.2625      -0.011625
         0.7375         0.2625      -0.010772
           0.75         0.2625     -0.0099139
         0.7625         0.2625     -0.0090568
          0.775         0.2625     -0.0082078
         0.7875         0.2625     -0.0073737
            0.8         0.2625     -0.0065612
         0.8125         0.2625     -0.0057766
          0.825         0.2625     -0.0050262
         0.8375         0.2625     -0.0043157
           0.85         0.2625     -0.0036501
         0.8625         0.2625     -0.0030342
          0.875         0.2625     -0.0024717
         0.8875         0.2625     -0.0019658
            0.9         0.2625     -0.0015186
         0.9125         0.2625     -0.0011316
          0.925         0.2625    -0.00080497
         0.9375         0.2625    -0.00053809
           0.95         0.2625    -0.00032919
         0.9625         0.2625    -0.00017542
          0.975         0.2625    -7.2839e-05
         0.9875         0.2625     -1.641e-05
              1         0.2625              0

              0          0.275              0
         0.0125          0.275    -4.4961e-05
          0.025          0.275    -0.00017585
         0.0375          0.275    -0.00038814
           0.05          0.275    -0.00067688
         0.0625          0.275     -0.0010369
          0.075          0.275     -0.0014627
         0.0875          0.275     -0.0019489
            0.1          0.275       -0.00249
         0.1125          0.275     -0.0030805
          0.125          0.275     -0.0037151
         0.1375          0.275     -0.0043887
           0.15          0.275      -0.005096
         0.1625          0.275     -0.0058324
          0.175          0.275     -0.0065929
         0.1875          0.275     -0.0073732
            0.2          0.275     -0.0081687
         0.2125          0.275     -0.0089753
          0.225          0.275     -0.0097888
         0.2375          0.275      -0.010605
           0.25          0.275      -0.011421
         0.2625          0.275      -0.012232
          0.275          0.275      -0.013035
         0.2875          0.275      -0.013825
            0.3          0.275        -0.0146
         0.3125          0.275      -0.015356
          0.325          0.275      -0.016089
         0.3375          0.275      -0.016797
           0.35          0.275      -0.017474
         0.3625          0.275      -0.018119
          0.375          0.275      -0.018727
         0.3875          0.275      -0.019295
            0.4          0.275      -0.019821
         0.4125          0.275        -0.0203
          0.425          0.275       -0.02073
         0.4375          0.275      -0.021108
           0.45          0.275       -0.02143
         0.4625          0.275      -0.021696
          0.475          0.275      -0.021901
         0.4875          0.275      -0.022044
            0.5          0.275      -0.022123
         0.5125          0.275      -0.022136
          0.525          0.275      -0.022082
         0.5375          0.275      -0.021961
           0.55          0.275      -0.021771
         0.5625          0.275      -0.021513
          0.575          0.275      -0.021188
         0.5875          0.275      -0.020795
            0.6          0.275      -0.020337
         0.6125          0.275      -0.019815
          0.625          0.275      -0.019232
         0.6375          0.275      -0.018591
           0.65          0.275      -0.017896
         0.6625          0.275      -0.017151
          0.675          0.275       -0.01636
         0.6875          0.275      -0.015529
            0.7          0.275      -0.014664
         0.7125          0.275      -0.013771
          0.725          0.275      -0.012856
         0.7375          0.275      -0.011926
           0.75          0.275      -0.010988
         0.7625          0.275      -0.010051
          0.775          0.275     -0.0091208
         0.7875          0.275     -0.0082054
            0.8          0.275     -0.0073121
         0.8125          0.275      -0.006448
          0.825          0.275     -0.0056199
         0.8375          0.275     -0.0048342
           0.85          0.275     -0.0040968
         0.8625          0.275     -0.0034128
          0.875          0.275     -0.0027866
         0.8875          0.275      -0.002222
            0.9          0.275     -0.0017216
         0.9125          0.275      -0.001287
          0.925          0.275    -0.00091888
         0.9375          0.275    -0.00061684
           0.95          0.275    -0.00037924
         0.9625          0.275     -0.0002033
          0.975          0.275    -8.5071e-05
         0.9875          0.275    -1.9405e-05
              1          0.275              0

              0         0.2875              0
         0.0125         0.2875    -4.9741e-05
          0.025         0.2875    -0.00019404
         0.0375         0.2875    -0.00042748
           0.05         0.2875    -0.00074429
         0.0625         0.2875     -0.0011385
          0.075         0.2875      -0.001604
         0.0875         0.2875     -0.0021347
            0.1         0.2875     -0.0027245
         0.1125         0.2875     -0.0033673
          0.125         0.2875     -0.0040575
         0.1375         0.2875     -0.0047892
           0.15         0.2875      -0.005557
         0.1625         0.2875     -0.0063557
          0.175         0.2875     -0.0071801
         0.1875         0.2875     -0.0080254
            0.2         0.2875     -0.0088869
         0.2125         0.2875       -0.00976
          0.225         0.2875       -0.01064
         0.2375         0.2875      -0.011524
           0.25         0.2875      -0.012406
         0.2625         0.2875      -0.013284
          0.275         0.2875      -0.014152
         0.2875         0.2875      -0.015008
            0.3         0.2875      -0.015847
         0.3125         0.2875      -0.016665
          0.325         0.2875      -0.017459
         0.3375         0.2875      -0.018226
           0.35         0.2875      -0.018961
         0.3625         0.2875       -0.01966
          0.375         0.2875      -0.020321
         0.3875         0.2875      -0.020939
            0.4         0.2875      -0.021512
         0.4125         0.2875      -0.022035
          0.425         0.2875      -0.022506
         0.4375         0.2875      -0.022921
           0.45         0.2875      -0.023277
         0.4625         0.2875      -0.023571
          0.475         0.2875      -0.023802
         0.4875         0.2875      -0.023965
            0.5         0.2875       -0.02406
         0.5125         0.2875      -0.024084
          0.525         0.2875      -0.024037
         0.5375         0.2875      -0.023916
           0.55         0.2875      -0.023722
         0.5625         0.2875      -0.023454
          0.575         0.2875      -0.023112
         0.5875         0.2875      -0.022698
            0.6         0.2875      -0.022212
         0.6125         0.2875      -0.021658
          0.625         0.2875      -0.021036
         0.6375         0.2875      -0.020351
           0.65         0.2875      -0.019606
         0.6625         0.2875      -0.018805
          0.675         0.2875      -0.017954
         0.6875         0.2875      -0.017058
            0.7         0.2875      -0.016124
         0.7125         0.2875      -0.015157
          0.725         0.2875      -0.014165
         0.7375         0.2875      -0.013155
           0.75         0.2875      -0.012135
         0.7625         0.2875      -0.011113
          0.775         0.2875      -0.010098
         0.7875         0.2875     -0.0090964
            0.8         0.2875     -0.0081176
         0.8125         0.2875     -0.0071691
          0.825         0.2875     -0.0062584
         0.8375         0.2875     -0.0053926
           0.85         0.2875     -0.0045784
         0.8625         0.2875     -0.0038215
          0.875         0.2875     -0.0031271
         0.8875         0.2875     -0.0024994
            0.9         0.2875     -0.0019415
         0.9125         0.2875     -0.0014555
          0.925         0.2875     -0.0010426
         0.9375         0.2875    -0.00070248
           0.95         0.2875    -0.00043373
         0.9625         0.2875     -0.0002337
          0.975         0.2875    -9.8417e-05
         0.9875         0.2875    -2.2677e-05
              1         0.2875              0

              0            0.3              0
         0.0125            0.3    -5.4687e-05
          0.025            0.3    -0.00021285
         0.0375            0.3    -0.00046816
           0.05            0.3    -0.00081399
         0.0625            0.3     -0.0012436
          0.075            0.3     -0.0017501
         0.0875            0.3     -0.0023267
            0.1            0.3     -0.0029667
         0.1125            0.3     -0.0036635
          0.125            0.3     -0.0044108
         0.1375            0.3     -0.0052025
           0.15            0.3     -0.0060326
         0.1625            0.3     -0.0068955
          0.175            0.3     -0.0077857
         0.1875            0.3      -0.008698
            0.2            0.3     -0.0096274
         0.2125            0.3      -0.010569
          0.225            0.3      -0.011518
         0.2375            0.3      -0.012471
           0.25            0.3      -0.013422
         0.2625            0.3      -0.014368
          0.275            0.3      -0.015304
         0.2875            0.3      -0.016227
            0.3            0.3      -0.017132
         0.3125            0.3      -0.018015
          0.325            0.3      -0.018872
         0.3375            0.3        -0.0197
           0.35            0.3      -0.020494
         0.3625            0.3      -0.021251
          0.375            0.3      -0.021967
         0.3875            0.3      -0.022638
            0.4            0.3       -0.02326
         0.4125            0.3       -0.02383
          0.425            0.3      -0.024343
         0.4375            0.3      -0.024798
           0.45            0.3       -0.02519
         0.4625            0.3      -0.025516
          0.475            0.3      -0.025774
         0.4875            0.3       -0.02596
            0.5            0.3      -0.026073
         0.5125            0.3      -0.026111
          0.525            0.3      -0.026072
         0.5375            0.3      -0.025954
           0.55            0.3      -0.025757
         0.5625            0.3       -0.02548
          0.575            0.3      -0.025125
         0.5875            0.3       -0.02469
            0.6            0.3      -0.024178
         0.6125            0.3      -0.023591
          0.625            0.3      -0.022932
         0.6375            0.3      -0.022202
           0.65            0.3      -0.021407
         0.6625            0.3      -0.020551
          0.675            0.3      -0.019638
         0.6875            0.3      -0.018676
            0.7            0.3       -0.01767
         0.7125            0.3      -0.016627
          0.725            0.3      -0.015555
         0.7375            0.3      -0.014462
           0.75            0.3      -0.013356
         0.7625            0.3      -0.012246
          0.775            0.3      -0.011141
         0.7875            0.3       -0.01005
            0.8            0.3     -0.0089805
         0.8125            0.3     -0.0079426
          0.825            0.3     -0.0069442
         0.8375            0.3     -0.0059933
           0.85            0.3     -0.0050971
         0.8625            0.3     -0.0042623
          0.875            0.3     -0.0034947
         0.8875            0.3     -0.0027992
            0.9            0.3     -0.0021795
         0.9125            0.3     -0.0016382
          0.925            0.3     -0.0011768
         0.9375            0.3    -0.00079547
           0.95            0.3    -0.00049297
         0.9625            0.3    -0.00026677
          0.975            0.3    -0.00011296
         0.9875            0.3    -2.6248e-05
              1            0.3              0

              0         0.3125              0
         0.0125         0.3125    -5.9788e-05
          0.025         0.3125    -0.00023224
         0.0375         0.3125    -0.00051008
           0.05         0.3125     -0.0008858
         0.0625         0.3125     -0.0013518
          0.075         0.3125     -0.0019005
         0.0875         0.3125     -0.0025243
            0.1         0.3125      -0.003216
         0.1125         0.3125     -0.0039683
          0.125         0.3125     -0.0047745
         0.1375         0.3125     -0.0056278
           0.15         0.3125     -0.0065219
         0.1625         0.3125     -0.0074507
          0.175         0.3125     -0.0084084
         0.1875         0.3125     -0.0093895
            0.2         0.3125      -0.010389
         0.2125         0.3125      -0.011401
          0.225         0.3125      -0.012421
         0.2375         0.3125      -0.013444
           0.25         0.3125      -0.014466
         0.2625         0.3125      -0.015482
          0.275         0.3125      -0.016489
         0.2875         0.3125       -0.01748
            0.3         0.3125      -0.018453
         0.3125         0.3125      -0.019403
          0.325         0.3125      -0.020326
         0.3375         0.3125      -0.021217
           0.35         0.3125      -0.022073
         0.3625         0.3125       -0.02289
          0.375         0.3125      -0.023663
         0.3875         0.3125      -0.024388
            0.4         0.3125      -0.025062
         0.4125         0.3125      -0.025681
          0.425         0.3125       -0.02624
         0.4375         0.3125      -0.026737
           0.45         0.3125      -0.027167
         0.4625         0.3125      -0.027528
          0.475         0.3125      -0.027815
         0.4875         0.3125      -0.028027
            0.5         0.3125      -0.028161
         0.5125         0.3125      -0.028215
          0.525         0.3125      -0.028186
         0.5375         0.3125      -0.028073
           0.55         0.3125      -0.027876
         0.5625         0.3125      -0.027593
          0.575         0.3125      -0.027224
         0.5875         0.3125      -0.026772
            0.6         0.3125      -0.026235
         0.6125         0.3125      -0.025617
          0.625         0.3125       -0.02492
         0.6375         0.3125      -0.024146
           0.65         0.3125      -0.023301
         0.6625         0.3125      -0.022389
          0.675         0.3125      -0.021414
         0.6875         0.3125      -0.020384
            0.7         0.3125      -0.019305
         0.7125         0.3125      -0.018184
          0.725         0.3125       -0.01703
         0.7375         0.3125      -0.015851
           0.75         0.3125      -0.014656
         0.7625         0.3125      -0.013454
          0.775         0.3125      -0.012255
         0.7875         0.3125      -0.011068
            0.8         0.3125     -0.0099038
         0.8125         0.3125     -0.0087714
          0.825         0.3125     -0.0076801
         0.8375         0.3125     -0.0066385
           0.85         0.3125     -0.0056551
         0.8625         0.3125     -0.0047371
          0.875         0.3125     -0.0038912
         0.8875         0.3125     -0.0031229
            0.9         0.3125     -0.0024367
         0.9125         0.3125     -0.0018359
          0.925         0.3125     -0.0013222
         0.9375         0.3125    -0.00089633
           0.95         0.3125    -0.00055729
         0.9625         0.3125    -0.00030272
          0.975         0.3125    -0.00012878
         0.9875         0.3125     -3.014e-05
              1         0.3125              0

              0          0.325              0
         0.0125          0.325     -6.503e-05
          0.025          0.325    -0.00025217
         0.0375          0.325    -0.00055315
           0.05          0.325    -0.00095955
         0.0625          0.325     -0.0014629
          0.075          0.325     -0.0020549
         0.0875          0.325     -0.0027272
            0.1          0.325     -0.0034718
         0.1125          0.325     -0.0042811
          0.125          0.325     -0.0051475
         0.1375          0.325      -0.006064
           0.15          0.325     -0.0070236
         0.1625          0.325       -0.00802
          0.175          0.325     -0.0090469
         0.1875          0.325      -0.010099
            0.2          0.325      -0.011169
         0.2125          0.325      -0.012253
          0.225          0.325      -0.013346
         0.2375          0.325      -0.014442
           0.25          0.325      -0.015537
         0.2625          0.325      -0.016625
          0.275          0.325      -0.017703
         0.2875          0.325      -0.018766
            0.3          0.325      -0.019808
         0.3125          0.325      -0.020827
          0.325          0.325      -0.021817
         0.3375          0.325      -0.022774
           0.35          0.325      -0.023694
         0.3625          0.325      -0.024573
          0.375          0.325      -0.025406
         0.3875          0.325      -0.026188
            0.4          0.325      -0.026916
         0.4125          0.325      -0.027586
          0.425          0.325      -0.028194
         0.4375          0.325      -0.028735
           0.45          0.325      -0.029206
         0.4625          0.325      -0.029604
          0.475          0.325      -0.029924
         0.4875          0.325      -0.030164
            0.5          0.325      -0.030322
         0.5125          0.325      -0.030394
          0.525          0.325      -0.030378
         0.5375          0.325      -0.030273
           0.55          0.325      -0.030077
         0.5625          0.325       -0.02979
          0.575          0.325      -0.029411
         0.5875          0.325      -0.028942
            0.6          0.325      -0.028382
         0.6125          0.325      -0.027734
          0.625          0.325      -0.027001
         0.6375          0.325      -0.026184
           0.65          0.325       -0.02529
         0.6625          0.325      -0.024321
          0.675          0.325      -0.023284
         0.6875          0.325      -0.022185
            0.7          0.325      -0.021032
         0.7125          0.325      -0.019831
          0.725          0.325      -0.018592
         0.7375          0.325      -0.017324
           0.75          0.325      -0.016036
         0.7625          0.325      -0.014738
          0.775          0.325      -0.013441
         0.7875          0.325      -0.012155
            0.8          0.325       -0.01089
         0.8125          0.325     -0.0096583
          0.825          0.325     -0.0084685
         0.8375          0.325     -0.0073309
           0.85          0.325     -0.0062546
         0.8625          0.325     -0.0052479
          0.875          0.325     -0.0043182
         0.8875          0.325     -0.0034721
            0.9          0.325     -0.0027145
         0.9125          0.325     -0.0020496
          0.925          0.325     -0.0014796
         0.9375          0.325     -0.0010056
           0.95          0.325    -0.00062707
         0.9625          0.325    -0.00034178
          0.975          0.325    -0.00014599
         0.9875          0.325    -3.4379e-05
              1          0.325              0

              0         0.3375              0
         0.0125         0.3375    -7.0398e-05
          0.025         0.3375    -0.00027257
         0.0375         0.3375    -0.00059724
           0.05         0.3375      -0.001035
         0.0625         0.3375     -0.0015767
          0.075         0.3375     -0.0022129
         0.0875         0.3375     -0.0029348
            0.1         0.3375     -0.0037336
         0.1125         0.3375      -0.004601
          0.125         0.3375     -0.0055291
         0.1375         0.3375     -0.0065101
           0.15         0.3375     -0.0075368
         0.1625         0.3375     -0.0086022
          0.175         0.3375     -0.0096999
         0.1875         0.3375      -0.010824
            0.2         0.3375      -0.011967
         0.2125         0.3375      -0.013125
          0.225         0.3375      -0.014292
         0.2375         0.3375      -0.015462
           0.25         0.3375      -0.016631
         0.2625         0.3375      -0.017794
          0.275         0.3375      -0.018945
         0.2875         0.3375       -0.02008
            0.3         0.3375      -0.021195
         0.3125         0.3375      -0.022284
          0.325         0.3375      -0.023344
         0.3375         0.3375      -0.024369
           0.35         0.3375      -0.025355
         0.3625         0.3375      -0.026298
          0.375         0.3375      -0.027192
         0.3875         0.3375      -0.028034
            0.4         0.3375      -0.028819
         0.4125         0.3375      -0.029543
          0.425         0.3375      -0.030201
         0.4375         0.3375       -0.03079
           0.45         0.3375      -0.031304
         0.4625         0.3375      -0.031741
          0.475         0.3375      -0.032097
         0.4875         0.3375      -0.032369
            0.5         0.3375      -0.032552
         0.5125         0.3375      -0.032645
          0.525         0.3375      -0.032645
         0.5375         0.3375       -0.03255
           0.55         0.3375      -0.032359
         0.5625         0.3375      -0.032071
          0.575         0.3375      -0.031684
         0.5875         0.3375        -0.0312
            0.6         0.3375      -0.030619
         0.6125         0.3375      -0.029943
          0.625         0.3375      -0.029175
         0.6375         0.3375      -0.028317
           0.65         0.3375      -0.027373
         0.6625         0.3375      -0.026349
          0.675         0.3375      -0.025249
         0.6875         0.3375      -0.024081
            0.7         0.3375      -0.022852
         0.7125         0.3375       -0.02157
          0.725         0.3375      -0.020244
         0.7375         0.3375      -0.018884
           0.75         0.3375        -0.0175
         0.7625         0.3375      -0.016102
          0.775         0.3375      -0.014703
         0.7875         0.3375      -0.013313
            0.8         0.3375      -0.011943
         0.8125         0.3375      -0.010606
          0.825         0.3375     -0.0093125
         0.8375         0.3375      -0.008073
           0.85         0.3375      -0.006898
         0.8625         0.3375     -0.0057968
          0.875         0.3375     -0.0047778
         0.8875         0.3375     -0.0038483
            0.9         0.3375     -0.0030143
         0.9125         0.3375     -0.0022804
          0.925         0.3375     -0.0016498
         0.9375         0.3375      -0.001124
           0.95         0.3375    -0.00070273
         0.9625         0.3375    -0.00038417
          0.975         0.3375     -0.0001647
         0.9875         0.3375    -3.8995e-05
              1         0.3375              0

              0           0.35              0
         0.0125           0.35     -7.588e-05
          0.025           0.35     -0.0002934
         0.0375           0.35    -0.00064225
           0.05           0.35     -0.0011121
         0.0625           0.35     -0.0016927
          0.075           0.35     -0.0023741
         0.0875           0.35     -0.0031466
            0.1           0.35     -0.0040007
         0.1125           0.35     -0.0049275
          0.125           0.35     -0.0059183
         0.1375           0.35     -0.0069652
           0.15           0.35     -0.0080602
         0.1625           0.35      -0.009196
          0.175           0.35      -0.010366
         0.1875           0.35      -0.011563
            0.2           0.35      -0.012781
         0.2125           0.35      -0.014014
          0.225           0.35      -0.015257
         0.2375           0.35      -0.016503
           0.25           0.35      -0.017748
         0.2625           0.35      -0.018986
          0.275           0.35      -0.020212
         0.2875           0.35      -0.021422
            0.3           0.35       -0.02261
         0.3125           0.35      -0.023772
          0.325           0.35      -0.024903
         0.3375           0.35      -0.025998
           0.35           0.35      -0.027052
         0.3625           0.35      -0.028061
          0.375           0.35      -0.029019
         0.3875           0.35      -0.029923
            0.4           0.35      -0.030767
         0.4125           0.35      -0.031547
          0.425           0.35      -0.032258
         0.4375           0.35      -0.032897
           0.45           0.35      -0.033458
         0.4625           0.35      -0.033937
          0.475           0.35      -0.034332
         0.4875           0.35      -0.034637
            0.5           0.35       -0.03485
         0.5125           0.35      -0.034967
          0.525           0.35      -0.034986
         0.5375           0.35      -0.034904
           0.55           0.35       -0.03472
         0.5625           0.35      -0.034433
          0.575           0.35      -0.034041
         0.5875           0.35      -0.033545
            0.6           0.35      -0.032945
         0.6125           0.35      -0.032243
          0.625           0.35      -0.031442
         0.6375           0.35      -0.030543
           0.65           0.35      -0.029551
         0.6625           0.35      -0.028472
          0.675           0.35       -0.02731
         0.6875           0.35      -0.026073
            0.7           0.35      -0.024767
         0.7125           0.35      -0.023402
          0.725           0.35      -0.021988
         0.7375           0.35      -0.020533
           0.75           0.35       -0.01905
         0.7625           0.35       -0.01755
          0.775           0.35      -0.016044
         0.7875           0.35      -0.014545
            0.8           0.35      -0.013065
         0.8125           0.35      -0.011618
          0.825           0.35      -0.010215
         0.8375           0.35     -0.0088675
           0.85           0.35     -0.0075879
         0.8625           0.35     -0.0063862
          0.875           0.35     -0.0052719
         0.8875           0.35     -0.0042533
            0.9           0.35     -0.0033374
         0.9125           0.35     -0.0025296
          0.925           0.35     -0.0018338
         0.9375           0.35     -0.0012521
           0.95           0.35    -0.00078469
         0.9625           0.35    -0.00043015
          0.975           0.35    -0.00018502
         0.9875           0.35    -4.4017e-05
              1           0.35              0

              0         0.3625              0
         0.0125         0.3625    -8.1459e-05
          0.025         0.3625    -0.00031459
         0.0375         0.3625    -0.00068804
           0.05         0.3625     -0.0011905
         0.0625         0.3625     -0.0018108
          0.075         0.3625     -0.0025382
         0.0875         0.3625     -0.0033621
            0.1         0.3625     -0.0042724
         0.1125         0.3625     -0.0052595
          0.125         0.3625     -0.0063143
         0.1375         0.3625     -0.0074281
           0.15         0.3625     -0.0085926
         0.1625         0.3625        -0.0098
          0.175         0.3625      -0.011043
         0.1875         0.3625      -0.012315
            0.2         0.3625      -0.013609
         0.2125         0.3625      -0.014918
          0.225         0.3625      -0.016238
         0.2375         0.3625      -0.017562
           0.25         0.3625      -0.018884
         0.2625         0.3625      -0.020199
          0.275         0.3625      -0.021502
         0.2875         0.3625      -0.022788
            0.3         0.3625      -0.024051
         0.3125         0.3625      -0.025287
          0.325         0.3625      -0.026491
         0.3375         0.3625      -0.027658
           0.35         0.3625      -0.028782
         0.3625         0.3625      -0.029858
          0.375         0.3625      -0.030883
         0.3875         0.3625      -0.031851
            0.4         0.3625      -0.032756
         0.4125         0.3625      -0.033595
          0.425         0.3625      -0.034362
         0.4375         0.3625      -0.035053
           0.45         0.3625      -0.035663
         0.4625         0.3625      -0.036188
          0.475         0.3625      -0.036623
         0.4875         0.3625      -0.036965
            0.5         0.3625       -0.03721
         0.5125         0.3625      -0.037354
          0.525         0.3625      -0.037395
         0.5375         0.3625       -0.03733
           0.55         0.3625      -0.037156
         0.5625         0.3625      -0.036873
          0.575         0.3625      -0.036479
         0.5875         0.3625      -0.035974
            0.6         0.3625      -0.035358
         0.6125         0.3625      -0.034633
          0.625         0.3625        -0.0338
         0.6375         0.3625      -0.032863
           0.65         0.3625      -0.031825
         0.6625         0.3625      -0.030691
          0.675         0.3625      -0.029467
         0.6875         0.3625       -0.02816
            0.7         0.3625      -0.026778
         0.7125         0.3625       -0.02533
          0.725         0.3625      -0.023825
         0.7375         0.3625      -0.022274
           0.75         0.3625      -0.020689
         0.7625         0.3625      -0.019082
          0.775         0.3625      -0.017466
         0.7875         0.3625      -0.015854
            0.8         0.3625      -0.014259
         0.8125         0.3625      -0.012696
          0.825         0.3625      -0.011178
         0.8375         0.3625     -0.0097171
           0.85         0.3625     -0.0083267
         0.8625         0.3625     -0.0070183
          0.875         0.3625     -0.0058026
         0.8875         0.3625     -0.0046889
            0.9         0.3625     -0.0036854
         0.9125         0.3625     -0.0027983
          0.925         0.3625     -0.0020325
         0.9375         0.3625     -0.0013905
           0.95         0.3625    -0.00087342
         0.9625         0.3625       -0.00048
          0.975         0.3625    -0.00020708
         0.9875         0.3625     -4.948e-05
              1         0.3625              0

              0          0.375              0
         0.0125          0.375    -8.7119e-05
          0.025          0.375     -0.0003361
         0.0375          0.375    -0.00073451
           0.05          0.375     -0.0012701
         0.0625          0.375     -0.0019307
          0.075          0.375     -0.0027046
         0.0875          0.375     -0.0035807
            0.1          0.375     -0.0045481
         0.1125          0.375     -0.0055964
          0.125          0.375     -0.0067161
         0.1375          0.375     -0.0078977
           0.15          0.375     -0.0091327
         0.1625          0.375      -0.010413
          0.175          0.375       -0.01173
         0.1875          0.375      -0.013078
            0.2          0.375      -0.014449
         0.2125          0.375      -0.015836
          0.225          0.375      -0.017234
         0.2375          0.375      -0.018636
           0.25          0.375      -0.020036
         0.2625          0.375       -0.02143
          0.275          0.375      -0.022811
         0.2875          0.375      -0.024174
            0.3          0.375      -0.025515
         0.3125          0.375      -0.026826
          0.325          0.375      -0.028105
         0.3375          0.375      -0.029344
           0.35          0.375       -0.03054
         0.3625          0.375      -0.031687
          0.375          0.375       -0.03278
         0.3875          0.375      -0.033813
            0.4          0.375      -0.034783
         0.4125          0.375      -0.035682
          0.425          0.375      -0.036508
         0.4375          0.375      -0.037253
           0.45          0.375      -0.037915
         0.4625          0.375      -0.038488
          0.475          0.375      -0.038968
         0.4875          0.375      -0.039349
            0.5          0.375       -0.03963
         0.5125          0.375      -0.039804
          0.525          0.375       -0.03987
         0.5375          0.375      -0.039824
           0.55          0.375      -0.039665
         0.5625          0.375      -0.039389
          0.575          0.375      -0.038995
         0.5875          0.375      -0.038484
            0.6          0.375      -0.037855
         0.6125          0.375      -0.037109
          0.625          0.375      -0.036247
         0.6375          0.375      -0.035274
           0.65          0.375      -0.034191
         0.6625          0.375      -0.033005
          0.675          0.375      -0.031721
         0.6875          0.375      -0.030345
