              x              y              w
           0.55              0         9.6868
        0.55625              0         9.4261
         0.5625              0         9.1089
        0.56875              0         8.7358
          0.575              0         8.3083
        0.58125              0         7.8283
         0.5875              0         7.2988
        0.59375              0         6.7232
            0.6              0          6.106
        0.60625              0         5.4522
         0.6125              0         4.7676
        0.61875              0         4.0584
          0.625              0         3.3317
        0.63125              0         2.5948
         0.6375              0         1.8554
        0.64375              0         1.1212
           0.65              0        0.40007
        0.65625              0       -0.30021
         0.6625              0        -0.9723
        0.66875              0        -1.6093
          0.675              0        -2.2049
        0.68125              0        -2.7535
         0.6875              0        -3.2505
        0.69375              0        -3.6922
            0.7              0        -4.0759
        0.70625              0        -4.3998
         0.7125              0        -4.6634
        0.71875              0        -4.8671
          0.725              0        -5.0122
        0.73125              0        -5.1009
         0.7375              0        -5.1364
        0.74375              0        -5.1222
           0.75              0        -5.0627
        0.75625              0        -4.9626
         0.7625              0        -4.8266
        0.76875              0          -4.66
          0.775              0         -4.468
        0.78125              0        -4.2555
         0.7875              0        -4.0275
        0.79375              0        -3.7886
            0.8              0        -3.5431
        0.80625              0         -3.295
         0.8125              0        -3.0476
        0.81875              0        -2.8041
          0.825              0        -2.5669
        0.83125              0        -2.3383
         0.8375              0        -2.1198
        0.84375              0        -1.9127
           0.85              0        -1.7178
        0.85625              0        -1.5357
         0.8625              0        -1.3666
        0.86875              0        -1.2104
          0.875              0         -1.067
        0.88125              0       -0.93583
         0.8875              0       -0.81638
        0.89375              0       -0.70799
            0.9              0       -0.60992
        0.90625              0       -0.52137
         0.9125              0       -0.44153
        0.91875              0       -0.36961
          0.925              0       -0.30484
        0.93125              0       -0.24653
         0.9375              0        -0.1941
        0.94375              0       -0.14715
           0.95              0       -0.10549
        0.95625              0      -0.069203
         0.9625              0      -0.038654
        0.96875              0      -0.014501
          0.975              0      0.0024064
        0.98125              0       0.011281
         0.9875              0       0.011981
        0.99375              0      0.0062463
              1              0              0

              0        0.00625      0.0053409
        0.00625        0.00625     -0.0076442
         0.0125        0.00625      -0.020741
        0.01875        0.00625      -0.038718
          0.025        0.00625       -0.06335
        0.03125        0.00625      -0.094606
         0.0375        0.00625       -0.13152
        0.04375        0.00625        -0.1727
           0.05        0.00625       -0.21656
        0.05625        0.00625       -0.26155
         0.0625        0.00625        -0.3062
        0.06875        0.00625       -0.34921
          0.075        0.00625       -0.38948
        0.08125        0.00625       -0.42619
         0.0875        0.00625       -0.45874
        0.09375        0.00625       -0.48682
            0.1        0.00625       -0.51032
        0.10625        0.00625       -0.52938
         0.1125        0.00625       -0.54429
        0.11875        0.00625       -0.55548
          0.125        0.00625       -0.56345
        0.13125        0.00625       -0.56876
         0.1375        0.00625       -0.57194
        0.14375        0.00625       -0.57346
           0.15        0.00625       -0.57371
        0.15625        0.00625       -0.57297
         0.1625        0.00625       -0.57139
        0.16875        0.00625       -0.56894
          0.175        0.00625       -0.56547
        0.18125        0.00625       -0.56071
         0.1875        0.00625       -0.55425
        0.19375        0.00625       -0.54557
            0.2        0.00625        -0.5341
        0.20625        0.00625       -0.51918
         0.2125        0.00625       -0.50014
        0.21875        0.00625       -0.47627
          0.225        0.00625       -0.44684
        0.23125        0.00625       -0.41112
         0.2375        0.00625       -0.36836
        0.24375        0.00625       -0.31784
           0.25        0.00625       -0.25877
        0.25625        0.00625       -0.19041
         0.2625        0.00625       -0.11199
        0.26875        0.00625      -0.022744
          0.275        0.00625       0.078079
        0.28125        0.00625         0.1912
         0.2875        0.00625        0.31732
        0.29375        0.00625        0.45705
            0.3        0.00625        0.61096
        0.30625        0.00625        0.77949
         0.3125        0.00625        0.96301
        0.31875        0.00625         1.1617
          0.325        0.00625         1.3757
        0.33125        0.00625         1.6048
         0.3375        0.00625         1.8487
        0.34375        0.00625         2.1071
           0.35        0.00625         2.3791
        0.35625        0.00625          2.664
         0.3625        0.00625         2.9606
        0.36875        0.00625         3.2677
          0.375        0.00625         3.5838
        0.38125        0.00625         3.9072
         0.3875        0.00625         4.2362
        0.39375        0.00625         4.5686
            0.4        0.00625         4.9026
        0.40625        0.00625         5.2358
         0.4125        0.00625         5.5659
        0.41875        0.00625         5.8906
          0.425        0.00625         6.2076
        0.43125        0.00625         6.5145
         0.4375        0.00625         6.8088
        0.44375        0.00625         7.0882
           0.45        0.00625         7.3505
        0.45625        0.00625         7.5933
         0.4625        0.00625         7.8147
        0.46875        0.00625         8.0126
          0.475        0.00625         8.1851
        0.48125        0.00625         8.3305
         0.4875        0.00625         8.4471
        0.49375        0.00625         8.5336
            0.5        0.00625         8.5888
        0.50625        0.00625         8.6115
         0.5125        0.00625          8.601
        0.51875        0.00625         8.5566
          0.525        0.00625         8.4779
        0.53125        0.00625         8.3647
         0.5375        0.00625         8.2172
        0.54375        0.00625         8.0356
           0.55        0.00625         7.8204
        0.55625        0.00625         7.5725
         0.5625        0.00625          7.293
        0.56875        0.00625         6.9832
          0.575        0.00625         6.6446
        0.58125        0.00625          6.279
         0.5875        0.00625         5.8886
        0.59375        0.00625         5.4755
            0.6        0.00625         5.0422
        0.60625        0.00625         4.5915
         0.6125        0.00625         4.1261
        0.61875        0.00625         3.6492
          0.625        0.00625         3.1638
        0.63125        0.00625         2.6733
         0.6375        0.00625         2.1811
        0.64375        0.00625         1.6906
           0.65        0.00625         1.2052
        0.65625        0.00625        0.72863
         0.6625        0.00625         0.2642
        0.66875        0.00625       -0.18465
          0.675        0.00625       -0.61462
        0.68125        0.00625        -1.0226
         0.6875        0.00625        -1.4056
        0.69375        0.00625        -1.7609
            0.7        0.00625        -2.0863
        0.70625        0.00625        -2.3796
         0.7125        0.00625        -2.6393
        0.71875        0.00625         -2.864
          0.725        0.00625         -3.053
        0.73125        0.00625        -3.2061
         0.7375        0.00625        -3.3234
        0.74375        0.00625        -3.4055
           0.75        0.00625        -3.4537
        0.75625        0.00625        -3.4694
         0.7625        0.00625        -3.4547
        0.76875        0.00625        -3.4118
          0.775        0.00625        -3.3433
        0.78125        0.00625        -3.2522
         0.7875        0.00625        -3.1413
        0.79375        0.00625        -3.0138
            0.8        0.00625        -2.8728
        0.80625        0.00625        -2.7213
         0.8125        0.00625        -2.5623
        0.81875        0.00625        -2.3986
          0.825        0.00625        -2.2326
        0.83125        0.00625        -2.0668
         0.8375        0.00625        -1.9031
        0.84375        0.00625        -1.7433
           0.85        0.00625        -1.5887
        0.85625        0.00625        -1.4406
         0.8625        0.00625        -1.2999
        0.86875        0.00625         -1.167
          0.875        0.00625        -1.0425
        0.88125        0.00625       -0.92642
         0.8875        0.00625       -0.81884
        0.89375        0.00625       -0.71958
            0.9        0.00625       -0.62836
        0.90625        0.00625       -0.54484
         0.9125        0.00625       -0.46859
        0.91875        0.00625       -0.39915
          0.925        0.00625       -0.33609
        0.93125        0.00625       -0.27898
         0.9375        0.00625       -0.22749
        0.94375        0.00625       -0.18134
           0.95        0.00625       -0.14042
        0.95625        0.00625       -0.10472
         0.9625        0.00625      -0.074351
        0.96875        0.00625      -0.049489
          0.975        0.00625      -0.030238
        0.98125        0.00625      -0.016407
         0.9875        0.00625     -0.0071449
        0.99375        0.00625    -0.00053581
              1        0.00625      0.0062463

              0         0.0125      0.0031434
        0.00625         0.0125      -0.020518
         0.0125         0.0125      -0.039533
        0.01875         0.0125      -0.058403
          0.025         0.0125      -0.079436
        0.03125         0.0125       -0.10347
         0.0375         0.0125       -0.13046
        0.04375         0.0125       -0.15986
           0.05         0.0125       -0.19092
        0.05625         0.0125       -0.22277
         0.0625         0.0125       -0.25454
        0.06875         0.0125       -0.28544
          0.075         0.0125       -0.31475
        0.08125         0.0125       -0.34186
         0.0875         0.0125       -0.36632
        0.09375         0.0125       -0.38777
            0.1         0.0125       -0.40601
        0.10625         0.0125       -0.42095
         0.1125         0.0125       -0.43261
        0.11875         0.0125        -0.4411
          0.125         0.0125       -0.44656
        0.13125         0.0125       -0.44921
         0.1375         0.0125       -0.44923
        0.14375         0.0125        -0.4468
           0.15         0.0125       -0.44203
        0.15625         0.0125       -0.43498
         0.1625         0.0125       -0.42563
        0.16875         0.0125       -0.41386
          0.175         0.0125       -0.39945
        0.18125         0.0125       -0.38211
         0.1875         0.0125       -0.36146
        0.19375         0.0125       -0.33703
            0.2         0.0125       -0.30829
        0.20625         0.0125       -0.27465
         0.2125         0.0125       -0.23547
        0.21875         0.0125       -0.19008
          0.225         0.0125       -0.13775
        0.23125         0.0125      -0.077771
         0.2375         0.0125     -0.0093927
        0.24375         0.0125       0.068117
           0.25         0.0125        0.15548
        0.25625         0.0125        0.25339
         0.2625         0.0125        0.36251
        0.26875         0.0125        0.48344
          0.275         0.0125        0.61671
        0.28125         0.0125        0.76277
         0.2875         0.0125        0.92197
        0.29375         0.0125         1.0945
            0.3         0.0125         1.2805
        0.30625         0.0125         1.4798
         0.3125         0.0125         1.6922
        0.31875         0.0125         1.9172
          0.325         0.0125         2.1542
        0.33125         0.0125         2.4023
         0.3375         0.0125         2.6604
        0.34375         0.0125         2.9273
           0.35         0.0125         3.2015
        0.35625         0.0125         3.4814
         0.3625         0.0125         3.7651
        0.36875         0.0125         4.0509
          0.375         0.0125         4.3366
        0.38125         0.0125         4.6201
         0.3875         0.0125         4.8995
        0.39375         0.0125         5.1725
            0.4         0.0125          5.437
        0.40625         0.0125         5.6912
         0.4125         0.0125         5.9329
        0.41875         0.0125         6.1605
          0.425         0.0125         6.3723
        0.43125         0.0125         6.5667
         0.4375         0.0125         6.7425
        0.44375         0.0125         6.8984
           0.45         0.0125         7.0335
        0.45625         0.0125         7.1471
         0.4625         0.0125         7.2385
        0.46875         0.0125         7.3073
          0.475         0.0125         7.3534
        0.48125         0.0125         7.3767
         0.4875         0.0125         7.3774
        0.49375         0.0125         7.3557
            0.5         0.0125         7.3122
        0.50625         0.0125         7.2473
         0.5125         0.0125         7.1617
        0.51875         0.0125         7.0563
          0.525         0.0125          6.932
        0.53125         0.0125         6.7897
         0.5375         0.0125         6.6304
        0.54375         0.0125         6.4553
           0.55         0.0125         6.2653
        0.55625         0.0125         6.0616
         0.5625         0.0125         5.8453
        0.56875         0.0125         5.6174
          0.575         0.0125          5.379
        0.58125         0.0125         5.1311
         0.5875         0.0125         4.8746
        0.59375         0.0125         4.6104
            0.6         0.0125         4.3394
        0.60625         0.0125         4.0624
         0.6125         0.0125         3.7801
        0.61875         0.0125         3.4931
          0.625         0.0125         3.2023
        0.63125         0.0125         2.9082
         0.6375         0.0125         2.6116
        0.64375         0.0125         2.3132
           0.65         0.0125         2.0138
        0.65625         0.0125         1.7143
         0.6625         0.0125         1.4156
        0.66875         0.0125         1.1187
          0.675         0.0125          0.825
        0.68125         0.0125        0.53571
         0.6875         0.0125        0.25232
        0.69375         0.0125      -0.023602
            0.7         0.0125       -0.29036
        0.70625         0.0125        -0.5462
         0.7125         0.0125       -0.78932
        0.71875         0.0125        -1.0179
          0.725         0.0125        -1.2302
        0.73125         0.0125        -1.4246
         0.7375         0.0125        -1.5996
        0.74375         0.0125        -1.7538
           0.75         0.0125        -1.8862
        0.75625         0.0125        -1.9961
         0.7625         0.0125         -2.083
        0.76875         0.0125        -2.1468
          0.775         0.0125        -2.1879
        0.78125         0.0125         -2.207
         0.7875         0.0125         -2.205
        0.79375         0.0125        -2.1832
            0.8         0.0125        -2.1434
        0.80625         0.0125        -2.0874
         0.8125         0.0125        -2.0173
        0.81875         0.0125        -1.9351
          0.825         0.0125        -1.8432
        0.83125         0.0125        -1.7437
         0.8375         0.0125        -1.6387
        0.84375         0.0125        -1.5303
           0.85         0.0125        -1.4202
        0.85625         0.0125        -1.3102
         0.8625         0.0125        -1.2016
        0.86875         0.0125        -1.0957
          0.875         0.0125       -0.99336
        0.88125         0.0125       -0.89541
         0.8875         0.0125       -0.80239
        0.89375         0.0125       -0.71467
            0.9         0.0125       -0.63245
        0.90625         0.0125       -0.55584
         0.9125         0.0125        -0.4848
        0.91875         0.0125       -0.41926
          0.925         0.0125       -0.35909
        0.93125         0.0125       -0.30416
         0.9375         0.0125       -0.25433
        0.94375         0.0125       -0.20951
           0.95         0.0125       -0.16963
        0.95625         0.0125       -0.13462
         0.9625         0.0125       -0.10441
        0.96875         0.0125      -0.078823
          0.975         0.0125      -0.057463
        0.98125         0.0125      -0.039533
         0.9875         0.0125      -0.023619
        0.99375         0.0125     -0.0074909
              1         0.0125       0.011933

              0        0.01875      -0.011113
        0.00625        0.01875      -0.038036
         0.0125        0.01875      -0.058469
        0.01875        0.01875      -0.075967
          0.025        0.01875      -0.092713
        0.03125        0.01875       -0.10986
         0.0375        0.01875       -0.12788
        0.04375        0.01875       -0.14683
           0.05        0.01875       -0.16652
        0.05625        0.01875       -0.18663
         0.0625        0.01875       -0.20681
        0.06875        0.01875       -0.22666
          0.075        0.01875       -0.24578
        0.08125        0.01875       -0.26378
         0.0875        0.01875       -0.28032
        0.09375        0.01875       -0.29506
            0.1        0.01875       -0.30773
        0.10625        0.01875       -0.31806
         0.1125        0.01875       -0.32588
        0.11875        0.01875       -0.33099
          0.125        0.01875       -0.33328
        0.13125        0.01875       -0.33263
         0.1375        0.01875       -0.32892
        0.14375        0.01875       -0.32204
           0.15        0.01875       -0.31186
        0.15625        0.01875        -0.2982
         0.1625        0.01875       -0.28087
        0.16875        0.01875       -0.25963
          0.175        0.01875        -0.2342
        0.18125        0.01875       -0.20422
         0.1875        0.01875       -0.16933
        0.19375        0.01875       -0.12908
            0.2        0.01875      -0.082981
        0.20625        0.01875      -0.030484
         0.2125        0.01875       0.029009
        0.21875        0.01875       0.096143
          0.225        0.01875         0.1716
        0.23125        0.01875        0.25607
         0.2375        0.01875        0.35026
        0.24375        0.01875        0.45483
           0.25        0.01875        0.57041
        0.25625        0.01875        0.69755
         0.2625        0.01875        0.83671
        0.26875        0.01875        0.98821
          0.275        0.01875         1.1523
        0.28125        0.01875         1.3289
         0.2875        0.01875         1.5179
        0.29375        0.01875         1.7191
            0.3        0.01875         1.9317
        0.30625        0.01875         2.1551
         0.3125        0.01875         2.3883
        0.31875        0.01875         2.6299
          0.325        0.01875         2.8785
        0.33125        0.01875         3.1326
         0.3375        0.01875         3.3901
        0.34375        0.01875         3.6492
           0.35        0.01875         3.9078
        0.35625        0.01875         4.1637
         0.3625        0.01875         4.4146
        0.36875        0.01875         4.6585
          0.375        0.01875         4.8933
        0.38125        0.01875         5.1169
         0.3875        0.01875         5.3276
        0.39375        0.01875         5.5236
            0.4        0.01875         5.7037
        0.40625        0.01875         5.8665
         0.4125        0.01875         6.0111
        0.41875        0.01875         6.1369
          0.425        0.01875         6.2434
        0.43125        0.01875         6.3304
         0.4375        0.01875          6.398
        0.44375        0.01875         6.4463
           0.45        0.01875          6.476
        0.45625        0.01875         6.4875
         0.4625        0.01875         6.4817
        0.46875        0.01875         6.4596
          0.475        0.01875          6.422
        0.48125        0.01875         6.3703
         0.4875        0.01875         6.3054
        0.49375        0.01875         6.2286
            0.5        0.01875         6.1412
        0.50625        0.01875         6.0442
         0.5125        0.01875         5.9389
        0.51875        0.01875         5.8265
          0.525        0.01875         5.7079
        0.53125        0.01875         5.5841
         0.5375        0.01875         5.4561
        0.54375        0.01875         5.3247
           0.55        0.01875         5.1906
        0.55625        0.01875         5.0543
         0.5625        0.01875         4.9162
        0.56875        0.01875         4.7768
          0.575        0.01875         4.6362
        0.58125        0.01875         4.4945
         0.5875        0.01875         4.3517
        0.59375        0.01875         4.2076
            0.6        0.01875          4.062
        0.60625        0.01875         3.9146
         0.6125        0.01875         3.7649
        0.61875        0.01875         3.6126
          0.625        0.01875         3.4571
        0.63125        0.01875         3.2979
         0.6375        0.01875         3.1344
        0.64375        0.01875         2.9664
           0.65        0.01875         2.7932
        0.65625        0.01875         2.6147
         0.6625        0.01875         2.4306
        0.66875        0.01875         2.2408
          0.675        0.01875         2.0453
        0.68125        0.01875         1.8446
         0.6875        0.01875         1.6389
        0.69375        0.01875          1.429
            0.7        0.01875         1.2158
        0.70625        0.01875         1.0003
         0.7125        0.01875        0.78393
        0.71875        0.01875        0.56817
          0.725        0.01875        0.35473
        0.73125        0.01875        0.14546
         0.7375        0.01875      -0.057685
        0.74375        0.01875        -0.2527
           0.75        0.01875       -0.43756
        0.75625        0.01875       -0.61034
         0.7625        0.01875       -0.76919
        0.76875        0.01875       -0.91249
          0.775        0.01875        -1.0389
        0.78125        0.01875        -1.1472
         0.7875        0.01875        -1.2368
        0.79375        0.01875        -1.3073
            0.8        0.01875        -1.3586
        0.80625        0.01875        -1.3914
         0.8125        0.01875        -1.4063
        0.81875        0.01875        -1.4044
          0.825        0.01875        -1.3872
        0.83125        0.01875        -1.3564
         0.8375        0.01875        -1.3137
        0.84375        0.01875         -1.261
           0.85        0.01875        -1.2003
        0.85625        0.01875        -1.1333
         0.8625        0.01875        -1.0619
        0.86875        0.01875       -0.98763
          0.875        0.01875       -0.91203
        0.88125        0.01875       -0.83634
         0.8875        0.01875       -0.76164
        0.89375        0.01875       -0.68882
            0.9        0.01875       -0.61856
        0.90625        0.01875       -0.55143
         0.9125        0.01875       -0.48784
        0.91875        0.01875       -0.42809
          0.925        0.01875        -0.3724
        0.93125        0.01875       -0.32094
         0.9375        0.01875       -0.27384
        0.94375        0.01875       -0.23116
           0.95        0.01875       -0.19294
        0.95625        0.01875       -0.15914
         0.9625        0.01875       -0.12956
        0.96875        0.01875       -0.10382
          0.975        0.01875      -0.081237
        0.98125        0.01875      -0.060645
         0.9875        0.01875      -0.040306
        0.99375        0.01875       -0.01774
              1        0.01875       0.010396

              0          0.025      -0.036989
        0.00625          0.025       -0.06202
         0.0125          0.025       -0.08029
        0.01875          0.025      -0.094268
          0.025          0.025       -0.10572
        0.03125          0.025       -0.11582
         0.0375          0.025       -0.12529
        0.04375          0.025       -0.13454
           0.05          0.025       -0.14382
        0.05625          0.025       -0.15322
         0.0625          0.025       -0.16277
        0.06875          0.025       -0.17238
          0.075          0.025       -0.18194
        0.08125          0.025       -0.19125
         0.0875          0.025       -0.20006
        0.09375          0.025       -0.20807
            0.1          0.025       -0.21494
        0.10625          0.025        -0.2203
         0.1125          0.025       -0.22377
        0.11875          0.025       -0.22497
          0.125          0.025       -0.22349
        0.13125          0.025       -0.21893
         0.1375          0.025       -0.21091
        0.14375          0.025       -0.19902
           0.15          0.025       -0.18289
        0.15625          0.025       -0.16212
         0.1625          0.025       -0.13634
        0.16875          0.025       -0.10516
          0.175          0.025      -0.068219
        0.18125          0.025      -0.025123
         0.1875          0.025       0.024519
        0.19375          0.025        0.08113
            0.2          0.025        0.14516
        0.20625          0.025        0.21712
         0.2125          0.025        0.29754
        0.21875          0.025        0.38701
          0.225          0.025        0.48615
        0.23125          0.025        0.59555
         0.2375          0.025        0.71581
        0.24375          0.025        0.84745
           0.25          0.025        0.99086
        0.25625          0.025         1.1463
         0.2625          0.025          1.314
        0.26875          0.025         1.4937
          0.275          0.025         1.6851
        0.28125          0.025         1.8878
         0.2875          0.025         2.1007
        0.29375          0.025          2.323
            0.3          0.025         2.5532
        0.30625          0.025         2.7897
         0.3125          0.025         3.0308
        0.31875          0.025         3.2743
          0.325          0.025         3.5181
        0.33125          0.025         3.7599
         0.3375          0.025         3.9973
        0.34375          0.025          4.228
           0.35          0.025         4.4496
        0.35625          0.025         4.6599
         0.3625          0.025         4.8571
        0.36875          0.025         5.0392
          0.375          0.025         5.2048
        0.38125          0.025         5.3528
         0.3875          0.025         5.4822
        0.39375          0.025         5.5926
            0.4          0.025         5.6837
        0.40625          0.025         5.7557
         0.4125          0.025         5.8089
        0.41875          0.025         5.8441
          0.425          0.025         5.8621
        0.43125          0.025          5.864
         0.4375          0.025         5.8511
        0.44375          0.025         5.8247
           0.45          0.025         5.7862
        0.45625          0.025         5.7373
         0.4625          0.025         5.6792
        0.46875          0.025         5.6136
          0.475          0.025         5.5418
        0.48125          0.025         5.4653
         0.4875          0.025         5.3852
        0.49375          0.025         5.3028
            0.5          0.025         5.2192
        0.50625          0.025         5.1352
         0.5125          0.025         5.0518
        0.51875          0.025         4.9696
          0.525          0.025         4.8891
        0.53125          0.025         4.8107
         0.5375          0.025         4.7348
        0.54375          0.025         4.6615
           0.55          0.025         4.5909
        0.55625          0.025         4.5228
         0.5625          0.025          4.457
        0.56875          0.025         4.3932
          0.575          0.025          4.331
        0.58125          0.025         4.2699
         0.5875          0.025         4.2094
        0.59375          0.025         4.1487
            0.6          0.025         4.0871
        0.60625          0.025         4.0239
         0.6125          0.025         3.9583
        0.61875          0.025         3.8895
          0.625          0.025         3.8167
        0.63125          0.025          3.739
         0.6375          0.025         3.6557
        0.64375          0.025          3.566
           0.65          0.025         3.4691
        0.65625          0.025         3.3645
         0.6625          0.025         3.2515
        0.66875          0.025         3.1296
          0.675          0.025         2.9986
        0.68125          0.025         2.8582
         0.6875          0.025         2.7083
        0.69375          0.025          2.549
            0.7          0.025         2.3805
        0.70625          0.025         2.2033
         0.7125          0.025         2.0181
        0.71875          0.025         1.8258
          0.725          0.025         1.6275
        0.73125          0.025         1.4246
         0.7375          0.025         1.2188
        0.74375          0.025         1.0117
           0.75          0.025        0.80534
        0.75625          0.025        0.60189
         0.7625          0.025        0.40353
        0.76875          0.025        0.21251
          0.775          0.025       0.031024
        0.78125          0.025       -0.13881
         0.7875          0.025       -0.29509
        0.79375          0.025       -0.43614
            0.8          0.025       -0.56063
        0.80625          0.025       -0.66757
         0.8125          0.025       -0.75642
        0.81875          0.025       -0.82704
          0.825          0.025       -0.87973
        0.83125          0.025       -0.91516
         0.8375          0.025       -0.93439
        0.84375          0.025       -0.93876
           0.85          0.025       -0.92981
        0.85625          0.025       -0.90927
         0.8625          0.025       -0.87892
        0.86875          0.025       -0.84055
          0.875          0.025       -0.79589
        0.88125          0.025       -0.74656
         0.8875          0.025       -0.69406
        0.89375          0.025       -0.63969
            0.9          0.025       -0.58462
        0.90625          0.025       -0.52984
         0.9125          0.025       -0.47619
        0.91875          0.025       -0.42439
          0.925          0.025       -0.37502
        0.93125          0.025       -0.32857
         0.9375          0.025       -0.28546
        0.94375          0.025       -0.24599
           0.95          0.025       -0.21033
        0.95625          0.025       -0.17853
         0.9625          0.025       -0.15041
        0.96875          0.025        -0.1255
          0.975          0.025       -0.10296
        0.98125          0.025      -0.081498
         0.9875          0.025      -0.059213
        0.99375          0.025      -0.033549
              1          0.025     -0.0011841

              0        0.03125      -0.072678
        0.00625        0.03125      -0.092646
         0.0125        0.03125        -0.1062
        0.01875        0.03125       -0.11488
          0.025        0.03125          -0.12
        0.03125        0.03125       -0.12261
         0.0375        0.03125       -0.12354
        0.04375        0.03125       -0.12344
           0.05        0.03125       -0.12285
        0.05625        0.03125       -0.12218
         0.0625        0.03125       -0.12173
        0.06875        0.03125       -0.12172
          0.075        0.03125       -0.12221
        0.08125        0.03125       -0.12318
         0.0875        0.03125       -0.12445
        0.09375        0.03125       -0.12576
            0.1        0.03125       -0.12671
        0.10625        0.03125       -0.12684
         0.1125        0.03125        -0.1256
        0.11875        0.03125        -0.1224
          0.125        0.03125        -0.1166
        0.13125        0.03125       -0.10754
         0.1375        0.03125      -0.094548
        0.14375        0.03125      -0.076972
           0.15        0.03125       -0.05417
        0.15625        0.03125      -0.025536
         0.1625        0.03125      0.0094942
        0.16875        0.03125       0.051436
          0.175        0.03125        0.10076
        0.18125        0.03125        0.15788
         0.1875        0.03125        0.22321
        0.19375        0.03125        0.29714
            0.2        0.03125        0.38006
        0.20625        0.03125        0.47239
         0.2125        0.03125        0.57459
        0.21875        0.03125        0.68712
          0.225        0.03125        0.81046
        0.23125        0.03125        0.94504
         0.2375        0.03125         1.0912
        0.24375        0.03125         1.2492
           0.25        0.03125         1.4191
        0.25625        0.03125         1.6007
         0.2625        0.03125         1.7935
        0.26875        0.03125         1.9969
          0.275        0.03125         2.2097
        0.28125        0.03125         2.4307
         0.2875        0.03125         2.6582
        0.29375        0.03125         2.8903
            0.3        0.03125         3.1248
        0.30625        0.03125         3.3594
         0.3125        0.03125         3.5915
        0.31875        0.03125         3.8186
          0.325        0.03125          4.038
        0.33125        0.03125         4.2472
         0.3375        0.03125         4.4438
        0.34375        0.03125         4.6258
           0.35        0.03125         4.7912
        0.35625        0.03125         4.9386
         0.3625        0.03125         5.0669
        0.36875        0.03125         5.1754
          0.375        0.03125         5.2639
        0.38125        0.03125         5.3324
         0.3875        0.03125         5.3816
        0.39375        0.03125         5.4123
            0.4        0.03125         5.4257
        0.40625        0.03125         5.4231
         0.4125        0.03125         5.4061
        0.41875        0.03125         5.3765
          0.425        0.03125          5.336
        0.43125        0.03125         5.2865
         0.4375        0.03125         5.2297
        0.44375        0.03125         5.1673
           0.45        0.03125          5.101
        0.45625        0.03125         5.0324
         0.4625        0.03125         4.9628
        0.46875        0.03125         4.8934
          0.475        0.03125         4.8255
        0.48125        0.03125         4.7598
         0.4875        0.03125         4.6973
        0.49375        0.03125         4.6385
            0.5        0.03125         4.5839
        0.50625        0.03125         4.5339
         0.5125        0.03125         4.4886
        0.51875        0.03125         4.4482
          0.525        0.03125         4.4126
        0.53125        0.03125         4.3817
         0.5375        0.03125         4.3551
        0.54375        0.03125         4.3327
           0.55        0.03125          4.314
        0.55625        0.03125         4.2984
         0.5625        0.03125         4.2855
        0.56875        0.03125         4.2746
          0.575        0.03125         4.2651
        0.58125        0.03125         4.2563
         0.5875        0.03125         4.2473
        0.59375        0.03125         4.2375
            0.6        0.03125         4.2261
        0.60625        0.03125         4.2121
         0.6125        0.03125         4.1949
