              x              y              w
        0.20625        0.19375        0.24867
         0.2125        0.19375        0.24914
        0.21875        0.19375        0.24968
          0.225        0.19375        0.25029
        0.23125        0.19375        0.25097
         0.2375        0.19375         0.2517
        0.24375        0.19375        0.25248
           0.25        0.19375        0.25329
        0.25625        0.19375        0.25413
         0.2625        0.19375        0.25499
        0.26875        0.19375        0.25586
          0.275        0.19375        0.25673
        0.28125        0.19375         0.2576
         0.2875        0.19375        0.25845
        0.29375        0.19375        0.25929
            0.3        0.19375         0.2601
        0.30625        0.19375        0.26089
         0.3125        0.19375        0.26164
        0.31875        0.19375        0.26235
          0.325        0.19375        0.26302
        0.33125        0.19375        0.26365
         0.3375        0.19375        0.26424
        0.34375        0.19375        0.26479
           0.35        0.19375        0.26529
        0.35625        0.19375        0.26575
         0.3625        0.19375        0.26616
        0.36875        0.19375        0.26655
          0.375        0.19375        0.26689
        0.38125        0.19375        0.26721
         0.3875        0.19375         0.2675
        0.39375        0.19375        0.26777
            0.4        0.19375        0.26803
        0.40625        0.19375        0.26828
         0.4125        0.19375        0.26853
        0.41875        0.19375        0.26878
          0.425        0.19375        0.26905
        0.43125        0.19375        0.26933
         0.4375        0.19375        0.26965
        0.44375        0.19375        0.27001
           0.45        0.19375        0.27041
        0.45625        0.19375        0.27086
         0.4625        0.19375        0.27138
        0.46875        0.19375        0.27196
          0.475        0.19375        0.27262
        0.48125        0.19375        0.27337
         0.4875        0.19375        0.27421
        0.49375        0.19375        0.27515
            0.5        0.19375         0.2762
        0.50625        0.19375        0.27736
         0.5125        0.19375        0.27864
        0.51875        0.19375        0.28003
          0.525        0.19375        0.28156
        0.53125        0.19375        0.28322
         0.5375        0.19375        0.28501
        0.54375        0.19375        0.28694
           0.55        0.19375          0.289
        0.55625        0.19375         0.2912
         0.5625        0.19375        0.29354
        0.56875        0.19375        0.29601
          0.575        0.19375        0.29862
        0.58125        0.19375        0.30136
         0.5875        0.19375        0.30423
        0.59375        0.19375        0.30722
            0.6        0.19375        0.31032
        0.60625        0.19375        0.31353
         0.6125        0.19375        0.31684
        0.61875        0.19375        0.32025
          0.625        0.19375        0.32373
        0.63125        0.19375        0.32728
         0.6375        0.19375        0.33089
        0.64375        0.19375        0.33455
           0.65        0.19375        0.33823
        0.65625        0.19375        0.34194
         0.6625        0.19375        0.34564
        0.66875        0.19375        0.34932
          0.675        0.19375        0.35298
        0.68125        0.19375        0.35658
         0.6875        0.19375        0.36011
        0.69375        0.19375        0.36356
            0.7        0.19375        0.36689
        0.70625        0.19375         0.3701
         0.7125        0.19375        0.37316
        0.71875        0.19375        0.37605
          0.725        0.19375        0.37875
        0.73125        0.19375        0.38124
         0.7375        0.19375        0.38349
        0.74375        0.19375        0.38549
           0.75        0.19375        0.38722
        0.75625        0.19375        0.38865
         0.7625        0.19375        0.38976
        0.76875        0.19375        0.39054
          0.775        0.19375        0.39096
        0.78125        0.19375        0.39101
         0.7875        0.19375        0.39066
        0.79375        0.19375        0.38989
            0.8        0.19375        0.38869
        0.80625        0.19375        0.38705
         0.8125        0.19375        0.38494
        0.81875        0.19375        0.38234
          0.825        0.19375        0.37925
        0.83125        0.19375        0.37565
         0.8375        0.19375        0.37153
        0.84375        0.19375        0.36687
           0.85        0.19375        0.36166
        0.85625        0.19375        0.35589
         0.8625        0.19375        0.34954
        0.86875        0.19375        0.34263
          0.875        0.19375        0.33512
        0.88125        0.19375        0.32701
         0.8875        0.19375         0.3183
        0.89375        0.19375        0.30899
            0.9        0.19375        0.29905
        0.90625        0.19375        0.28849
         0.9125        0.19375         0.2773
        0.91875        0.19375        0.26548
          0.925        0.19375        0.25303
        0.93125        0.19375        0.23993
         0.9375        0.19375        0.22619
        0.94375        0.19375         0.2118
           0.95        0.19375        0.19675
        0.95625        0.19375        0.18106
         0.9625        0.19375        0.16471
        0.96875        0.19375         0.1477
          0.975        0.19375        0.13003
        0.98125        0.19375         0.1117
         0.9875        0.19375       0.092718
        0.99375        0.19375       0.073075
              1        0.19375       0.052777

              0            0.2        0.26588
        0.00625            0.2        0.26906
         0.0125            0.2        0.27151
        0.01875            0.2        0.27333
          0.025            0.2        0.27456
        0.03125            0.2        0.27527
         0.0375            0.2        0.27553
        0.04375            0.2        0.27538
           0.05            0.2        0.27489
        0.05625            0.2        0.27411
         0.0625            0.2        0.27308
        0.06875            0.2        0.27184
          0.075            0.2        0.27045
        0.08125            0.2        0.26893
         0.0875            0.2        0.26733
        0.09375            0.2        0.26567
            0.1            0.2        0.26399
        0.10625            0.2        0.26231
         0.1125            0.2        0.26065
        0.11875            0.2        0.25904
          0.125            0.2         0.2575
        0.13125            0.2        0.25603
         0.1375            0.2        0.25466
        0.14375            0.2        0.25338
           0.15            0.2        0.25222
        0.15625            0.2        0.25117
         0.1625            0.2        0.25024
        0.16875            0.2        0.24943
          0.175            0.2        0.24875
        0.18125            0.2        0.24818
         0.1875            0.2        0.24773
        0.19375            0.2         0.2474
            0.2            0.2        0.24717
        0.20625            0.2        0.24704
         0.2125            0.2        0.24701
        0.21875            0.2        0.24706
          0.225            0.2         0.2472
        0.23125            0.2         0.2474
         0.2375            0.2        0.24767
        0.24375            0.2        0.24799
           0.25            0.2        0.24835
        0.25625            0.2        0.24874
         0.2625            0.2        0.24917
        0.26875            0.2        0.24961
          0.275            0.2        0.25006
        0.28125            0.2        0.25051
         0.2875            0.2        0.25096
        0.29375            0.2         0.2514
            0.3            0.2        0.25182
        0.30625            0.2        0.25222
         0.3125            0.2         0.2526
        0.31875            0.2        0.25295
          0.325            0.2        0.25327
        0.33125            0.2        0.25356
         0.3375            0.2        0.25381
        0.34375            0.2        0.25403
           0.35            0.2        0.25422
        0.35625            0.2        0.25438
         0.3625            0.2        0.25452
        0.36875            0.2        0.25463
          0.375            0.2        0.25471
        0.38125            0.2        0.25479
         0.3875            0.2        0.25485
        0.39375            0.2         0.2549
            0.4            0.2        0.25496
        0.40625            0.2        0.25503
         0.4125            0.2        0.25511
        0.41875            0.2        0.25522
          0.425            0.2        0.25536
        0.43125            0.2        0.25554
         0.4375            0.2        0.25576
        0.44375            0.2        0.25605
           0.45            0.2         0.2564
        0.45625            0.2        0.25682
         0.4625            0.2        0.25733
        0.46875            0.2        0.25792
          0.475            0.2        0.25862
        0.48125            0.2        0.25942
         0.4875            0.2        0.26034
        0.49375            0.2        0.26138
            0.5            0.2        0.26255
        0.50625            0.2        0.26386
         0.5125            0.2        0.26531
        0.51875            0.2         0.2669
          0.525            0.2        0.26864
        0.53125            0.2        0.27054
         0.5375            0.2        0.27259
        0.54375            0.2         0.2748
           0.55            0.2        0.27718
        0.55625            0.2        0.27971
         0.5625            0.2         0.2824
        0.56875            0.2        0.28525
          0.575            0.2        0.28826
        0.58125            0.2        0.29142
         0.5875            0.2        0.29473
        0.59375            0.2        0.29818
            0.6            0.2        0.30177
        0.60625            0.2        0.30548
         0.6125            0.2        0.30931
        0.61875            0.2        0.31325
          0.625            0.2        0.31729
        0.63125            0.2        0.32141
         0.6375            0.2        0.32561
        0.64375            0.2        0.32987
           0.65            0.2        0.33417
        0.65625            0.2        0.33849
         0.6625            0.2        0.34283
        0.66875            0.2        0.34716
          0.675            0.2        0.35147
        0.68125            0.2        0.35573
         0.6875            0.2        0.35993
        0.69375            0.2        0.36405
            0.7            0.2        0.36805
        0.70625            0.2        0.37193
         0.7125            0.2        0.37566
        0.71875            0.2        0.37922
          0.725            0.2        0.38259
        0.73125            0.2        0.38574
         0.7375            0.2        0.38864
        0.74375            0.2        0.39129
           0.75            0.2        0.39365
        0.75625            0.2         0.3957
         0.7625            0.2        0.39742
        0.76875            0.2        0.39879
          0.775            0.2        0.39978
        0.78125            0.2        0.40038
         0.7875            0.2        0.40056
        0.79375            0.2         0.4003
            0.8            0.2        0.39959
        0.80625            0.2        0.39841
         0.8125            0.2        0.39673
        0.81875            0.2        0.39454
          0.825            0.2        0.39183
        0.83125            0.2        0.38858
         0.8375            0.2        0.38478
        0.84375            0.2         0.3804
           0.85            0.2        0.37545
        0.85625            0.2         0.3699
         0.8625            0.2        0.36375
        0.86875            0.2        0.35699
          0.875            0.2        0.34961
        0.88125            0.2        0.34159
         0.8875            0.2        0.33294
        0.89375            0.2        0.32365
            0.9            0.2         0.3137
        0.90625            0.2         0.3031
         0.9125            0.2        0.29184
        0.91875            0.2        0.27992
          0.925            0.2        0.26733
        0.93125            0.2        0.25407
         0.9375            0.2        0.24014
        0.94375            0.2        0.22553
           0.95            0.2        0.21025
        0.95625            0.2        0.19429
         0.9625            0.2        0.17765
        0.96875            0.2        0.16034
          0.975            0.2        0.14235
        0.98125            0.2        0.12368
         0.9875            0.2        0.10434
        0.99375            0.2       0.084334
              1            0.2        0.06366

              0        0.20625        0.28869
        0.00625        0.20625        0.29082
         0.0125        0.20625        0.29225
        0.01875        0.20625        0.29306
          0.025        0.20625         0.2933
        0.03125        0.20625        0.29304
         0.0375        0.20625        0.29235
        0.04375        0.20625        0.29128
           0.05        0.20625        0.28989
        0.05625        0.20625        0.28822
         0.0625        0.20625        0.28633
        0.06875        0.20625        0.28425
          0.075        0.20625        0.28204
        0.08125        0.20625        0.27972
         0.0875        0.20625        0.27734
        0.09375        0.20625        0.27492
            0.1        0.20625         0.2725
        0.10625        0.20625         0.2701
         0.1125        0.20625        0.26774
        0.11875        0.20625        0.26544
          0.125        0.20625        0.26323
        0.13125        0.20625         0.2611
         0.1375        0.20625        0.25909
        0.14375        0.20625        0.25719
           0.15        0.20625        0.25542
        0.15625        0.20625        0.25377
         0.1625        0.20625        0.25226
        0.16875        0.20625        0.25088
          0.175        0.20625        0.24963
        0.18125        0.20625        0.24852
         0.1875        0.20625        0.24753
        0.19375        0.20625        0.24666
            0.2        0.20625        0.24591
        0.20625        0.20625        0.24528
         0.2125        0.20625        0.24474
        0.21875        0.20625         0.2443
          0.225        0.20625        0.24395
        0.23125        0.20625        0.24368
         0.2375        0.20625        0.24348
        0.24375        0.20625        0.24333
           0.25        0.20625        0.24324
        0.25625        0.20625        0.24319
         0.2625        0.20625        0.24317
        0.26875        0.20625        0.24318
          0.275        0.20625        0.24321
        0.28125        0.20625        0.24324
         0.2875        0.20625        0.24328
        0.29375        0.20625        0.24332
            0.3        0.20625        0.24335
        0.30625        0.20625        0.24337
         0.3125        0.20625        0.24338
        0.31875        0.20625        0.24336
          0.325        0.20625        0.24333
        0.33125        0.20625        0.24327
         0.3375        0.20625        0.24319
        0.34375        0.20625        0.24309
           0.35        0.20625        0.24297
        0.35625        0.20625        0.24283
         0.3625        0.20625        0.24268
        0.36875        0.20625        0.24251
          0.375        0.20625        0.24234
        0.38125        0.20625        0.24217
         0.3875        0.20625          0.242
        0.39375        0.20625        0.24184
            0.4        0.20625         0.2417
        0.40625        0.20625        0.24158
         0.4125        0.20625         0.2415
        0.41875        0.20625        0.24146
          0.425        0.20625        0.24147
        0.43125        0.20625        0.24154
         0.4375        0.20625        0.24167
        0.44375        0.20625        0.24188
           0.45        0.20625        0.24218
        0.45625        0.20625        0.24257
         0.4625        0.20625        0.24306
        0.46875        0.20625        0.24367
          0.475        0.20625         0.2444
        0.48125        0.20625        0.24526
         0.4875        0.20625        0.24625
        0.49375        0.20625        0.24739
            0.5        0.20625        0.24868
        0.50625        0.20625        0.25013
         0.5125        0.20625        0.25174
        0.51875        0.20625        0.25353
          0.525        0.20625        0.25548
        0.53125        0.20625        0.25762
         0.5375        0.20625        0.25993
        0.54375        0.20625        0.26243
           0.55        0.20625        0.26511
        0.55625        0.20625        0.26798
         0.5625        0.20625        0.27102
        0.56875        0.20625        0.27425
          0.575        0.20625        0.27766
        0.58125        0.20625        0.28124
         0.5875        0.20625        0.28499
        0.59375        0.20625         0.2889
            0.6        0.20625        0.29297
        0.60625        0.20625        0.29719
         0.6125        0.20625        0.30155
        0.61875        0.20625        0.30603
          0.625        0.20625        0.31063
        0.63125        0.20625        0.31533
         0.6375        0.20625        0.32012
        0.64375        0.20625        0.32498
           0.65        0.20625         0.3299
        0.65625        0.20625        0.33487
         0.6625        0.20625        0.33985
        0.66875        0.20625        0.34484
          0.675        0.20625        0.34981
        0.68125        0.20625        0.35475
         0.6875        0.20625        0.35963
        0.69375        0.20625        0.36443
            0.7        0.20625        0.36912
        0.70625        0.20625        0.37369
         0.7125        0.20625        0.37811
        0.71875        0.20625        0.38236
          0.725        0.20625        0.38641
        0.73125        0.20625        0.39023
         0.7375        0.20625        0.39381
        0.74375        0.20625        0.39712
           0.75        0.20625        0.40013
        0.75625        0.20625        0.40283
         0.7625        0.20625        0.40517
        0.76875        0.20625        0.40715
          0.775        0.20625        0.40874
        0.78125        0.20625        0.40991
         0.7875        0.20625        0.41065
        0.79375        0.20625        0.41093
            0.8        0.20625        0.41073
        0.80625        0.20625        0.41002
         0.8125        0.20625        0.40881
        0.81875        0.20625        0.40705
          0.825        0.20625        0.40474
        0.83125        0.20625        0.40186
         0.8375        0.20625         0.3984
        0.84375        0.20625        0.39433
           0.85        0.20625        0.38966
        0.85625        0.20625        0.38435
         0.8625        0.20625        0.37841
        0.86875        0.20625        0.37183
          0.875        0.20625        0.36459
        0.88125        0.20625        0.35668
         0.8875        0.20625         0.3481
        0.89375        0.20625        0.33885
            0.9        0.20625        0.32891
        0.90625        0.20625        0.31829
         0.9125        0.20625        0.30697
        0.91875        0.20625        0.29495
          0.925        0.20625        0.28224
        0.93125        0.20625        0.26883
         0.9375        0.20625        0.25472
        0.94375        0.20625        0.23991
           0.95        0.20625        0.22439
        0.95625        0.20625        0.20818
         0.9625        0.20625        0.19126
        0.96875        0.20625        0.17364
          0.975        0.20625        0.15533
        0.98125        0.20625        0.13633
         0.9875        0.20625        0.11663
        0.99375        0.20625       0.096256
              1        0.20625       0.075203

              0         0.2125        0.31226
        0.00625         0.2125         0.3133
         0.0125         0.2125        0.31366
        0.01875         0.2125        0.31341
          0.025         0.2125        0.31262
        0.03125         0.2125        0.31136
         0.0375         0.2125        0.30968
        0.04375         0.2125        0.30764
           0.05         0.2125         0.3053
        0.05625         0.2125         0.3027
         0.0625         0.2125        0.29991
        0.06875         0.2125        0.29696
          0.075         0.2125        0.29389
        0.08125         0.2125        0.29074
         0.0875         0.2125        0.28755
        0.09375         0.2125        0.28434
            0.1         0.2125        0.28115
        0.10625         0.2125          0.278
         0.1125         0.2125        0.27491
        0.11875         0.2125        0.27191
          0.125         0.2125          0.269
        0.13125         0.2125         0.2662
         0.1375         0.2125        0.26353
        0.14375         0.2125        0.26099
           0.15         0.2125        0.25859
        0.15625         0.2125        0.25633
         0.1625         0.2125        0.25422
        0.16875         0.2125        0.25225
          0.175         0.2125        0.25043
        0.18125         0.2125        0.24876
         0.1875         0.2125        0.24722
        0.19375         0.2125        0.24581
            0.2         0.2125        0.24454
        0.20625         0.2125        0.24338
         0.2125         0.2125        0.24234
        0.21875         0.2125         0.2414
          0.225         0.2125        0.24056
        0.23125         0.2125         0.2398
         0.2375         0.2125        0.23912
        0.24375         0.2125        0.23851
           0.25         0.2125        0.23796
        0.25625         0.2125        0.23746
         0.2625         0.2125          0.237
        0.26875         0.2125        0.23658
          0.275         0.2125        0.23618
        0.28125         0.2125        0.23579
         0.2875         0.2125        0.23543
        0.29375         0.2125        0.23506
            0.3         0.2125         0.2347
        0.30625         0.2125        0.23433
         0.3125         0.2125        0.23396
        0.31875         0.2125        0.23358
          0.325         0.2125        0.23319
        0.33125         0.2125        0.23279
         0.3375         0.2125        0.23237
        0.34375         0.2125        0.23195
           0.35         0.2125        0.23151
        0.35625         0.2125        0.23108
         0.3625         0.2125        0.23063
        0.36875         0.2125        0.23019
          0.375         0.2125        0.22976
        0.38125         0.2125        0.22934
         0.3875         0.2125        0.22894
        0.39375         0.2125        0.22856
            0.4         0.2125        0.22822
        0.40625         0.2125        0.22792
         0.4125         0.2125        0.22767
        0.41875         0.2125        0.22748
          0.425         0.2125        0.22735
        0.43125         0.2125        0.22731
         0.4375         0.2125        0.22735
        0.44375         0.2125        0.22748
           0.45         0.2125        0.22772
        0.45625         0.2125        0.22808
         0.4625         0.2125        0.22856
        0.46875         0.2125        0.22917
          0.475         0.2125        0.22993
        0.48125         0.2125        0.23083
         0.4875         0.2125         0.2319
        0.49375         0.2125        0.23314
            0.5         0.2125        0.23455
        0.50625         0.2125        0.23614
         0.5125         0.2125        0.23791
        0.51875         0.2125        0.23988
          0.525         0.2125        0.24205
        0.53125         0.2125        0.24442
         0.5375         0.2125        0.24699
        0.54375         0.2125        0.24977
           0.55         0.2125        0.25276
        0.55625         0.2125        0.25595
         0.5625         0.2125        0.25935
        0.56875         0.2125        0.26296
          0.575         0.2125        0.26676
        0.58125         0.2125        0.27077
         0.5875         0.2125        0.27496
        0.59375         0.2125        0.27934
            0.6         0.2125        0.28389
        0.60625         0.2125        0.28862
         0.6125         0.2125         0.2935
        0.61875         0.2125        0.29853
          0.625         0.2125        0.30369
        0.63125         0.2125        0.30898
         0.6375         0.2125        0.31437
        0.64375         0.2125        0.31985
           0.65         0.2125         0.3254
        0.65625         0.2125        0.33101
         0.6625         0.2125        0.33665
        0.66875         0.2125        0.34231
          0.675         0.2125        0.34796
        0.68125         0.2125        0.35358
         0.6875         0.2125        0.35915
        0.69375         0.2125        0.36465
            0.7         0.2125        0.37005
        0.70625         0.2125        0.37533
         0.7125         0.2125        0.38046
        0.71875         0.2125        0.38541
          0.725         0.2125        0.39017
        0.73125         0.2125        0.39469
         0.7375         0.2125        0.39897
        0.74375         0.2125        0.40296
           0.75         0.2125        0.40665
        0.75625         0.2125        0.41001
         0.7625         0.2125        0.41301
        0.76875         0.2125        0.41562
          0.775         0.2125        0.41783
        0.78125         0.2125         0.4196
         0.7875         0.2125        0.42092
        0.79375         0.2125        0.42176
            0.8         0.2125        0.42209
        0.80625         0.2125         0.4219
         0.8125         0.2125        0.42116
        0.81875         0.2125        0.41986
          0.825         0.2125        0.41798
        0.83125         0.2125         0.4155
         0.8375         0.2125         0.4124
        0.84375         0.2125        0.40866
           0.85         0.2125        0.40429
        0.85625         0.2125        0.39925
         0.8625         0.2125        0.39354
        0.86875         0.2125        0.38715
          0.875         0.2125        0.38007
        0.88125         0.2125        0.37229
         0.8875         0.2125        0.36381
        0.89375         0.2125        0.35461
            0.9         0.2125        0.34469
        0.90625         0.2125        0.33406
         0.9125         0.2125        0.32269
        0.91875         0.2125         0.3106
          0.925         0.2125        0.29778
        0.93125         0.2125        0.28423
         0.9375         0.2125        0.26995
        0.94375         0.2125        0.25494
           0.95         0.2125        0.23919
        0.95625         0.2125        0.22273
         0.9625         0.2125        0.20553
        0.96875         0.2125        0.18762
          0.975         0.2125        0.16899
        0.98125         0.2125        0.14964
         0.9875         0.2125         0.1296
        0.99375         0.2125        0.10885
              1         0.2125       0.087415

              0        0.21875        0.33659
        0.00625        0.21875         0.3365
         0.0125        0.21875        0.33574
        0.01875        0.21875        0.33439
          0.025        0.21875        0.33252
        0.03125        0.21875         0.3302
         0.0375        0.21875        0.32748
        0.04375        0.21875        0.32444
           0.05        0.21875        0.32111
        0.05625        0.21875        0.31756
         0.0625        0.21875        0.31383
        0.06875        0.21875        0.30996
          0.075        0.21875          0.306
        0.08125        0.21875        0.30199
         0.0875        0.21875        0.29796
        0.09375        0.21875        0.29393
            0.1        0.21875        0.28995
        0.10625        0.21875        0.28602
         0.1125        0.21875        0.28218
        0.11875        0.21875        0.27844
          0.125        0.21875        0.27482
        0.13125        0.21875        0.27133
         0.1375        0.21875        0.26798
        0.14375        0.21875        0.26478
           0.15        0.21875        0.26173
        0.15625        0.21875        0.25885
         0.1625        0.21875        0.25612
        0.16875        0.21875        0.25356
          0.175        0.21875        0.25115
        0.18125        0.21875         0.2489
         0.1875        0.21875        0.24681
        0.19375        0.21875        0.24485
            0.2        0.21875        0.24304
        0.20625        0.21875        0.24136
         0.2125        0.21875         0.2398
        0.21875        0.21875        0.23835
          0.225        0.21875        0.23701
        0.23125        0.21875        0.23577
         0.2375        0.21875        0.23461
        0.24375        0.21875        0.23353
           0.25        0.21875        0.23252
        0.25625        0.21875        0.23156
         0.2625        0.21875        0.23066
        0.26875        0.21875        0.22979
          0.275        0.21875        0.22896
        0.28125        0.21875        0.22816
         0.2875        0.21875        0.22738
        0.29375        0.21875        0.22661
            0.3        0.21875        0.22585
        0.30625        0.21875         0.2251
         0.3125        0.21875        0.22435
        0.31875        0.21875         0.2236
          0.325        0.21875        0.22285
        0.33125        0.21875         0.2221
         0.3375        0.21875        0.22135
        0.34375        0.21875         0.2206
           0.35        0.21875        0.21985
        0.35625        0.21875        0.21911
         0.3625        0.21875        0.21838
        0.36875        0.21875        0.21766
          0.375        0.21875        0.21696
        0.38125        0.21875        0.21629
         0.3875        0.21875        0.21565
        0.39375        0.21875        0.21506
            0.4        0.21875        0.21451
        0.40625        0.21875        0.21402
         0.4125        0.21875         0.2136
        0.41875        0.21875        0.21326
          0.425        0.21875        0.21299
        0.43125        0.21875        0.21283
         0.4375        0.21875        0.21277
        0.44375        0.21875        0.21282
           0.45        0.21875          0.213
        0.45625        0.21875        0.21332
         0.4625        0.21875        0.21378
        0.46875        0.21875         0.2144
          0.475        0.21875        0.21518
        0.48125        0.21875        0.21613
         0.4875        0.21875        0.21726
        0.49375        0.21875        0.21859
            0.5        0.21875        0.22011
        0.50625        0.21875        0.22184
         0.5125        0.21875        0.22377
        0.51875        0.21875        0.22593
          0.525        0.21875         0.2283
        0.53125        0.21875         0.2309
         0.5375        0.21875        0.23373
        0.54375        0.21875        0.23679
           0.55        0.21875        0.24008
        0.55625        0.21875         0.2436
         0.5625        0.21875        0.24735
        0.56875        0.21875        0.25132
          0.575        0.21875        0.25553
        0.58125        0.21875        0.25995
         0.5875        0.21875        0.26459
        0.59375        0.21875        0.26943
            0.6        0.21875        0.27447
        0.60625        0.21875        0.27971
         0.6125        0.21875        0.28512
        0.61875        0.21875         0.2907
          0.625        0.21875        0.29643
        0.63125        0.21875        0.30231
         0.6375        0.21875         0.3083
        0.64375        0.21875        0.31441
           0.65        0.21875         0.3206
        0.65625        0.21875        0.32686
         0.6625        0.21875        0.33317
        0.66875        0.21875        0.33951
          0.675        0.21875        0.34586
        0.68125        0.21875        0.35218
         0.6875        0.21875        0.35847
        0.69375        0.21875        0.36468
            0.7        0.21875        0.37081
        0.70625        0.21875        0.37681
         0.7125        0.21875        0.38267
        0.71875        0.21875        0.38835
          0.725        0.21875        0.39383
        0.73125        0.21875        0.39908
         0.7375        0.21875        0.40407
        0.74375        0.21875        0.40878
           0.75        0.21875        0.41317
        0.75625        0.21875        0.41722
         0.7625        0.21875        0.42089
        0.76875        0.21875        0.42417
          0.775        0.21875        0.42703
        0.78125        0.21875        0.42943
         0.7875        0.21875        0.43135
        0.79375        0.21875        0.43278
            0.8        0.21875        0.43367
        0.80625        0.21875        0.43402
         0.8125        0.21875        0.43379
        0.81875        0.21875        0.43298
          0.825        0.21875        0.43155
        0.83125        0.21875        0.42948
         0.8375        0.21875        0.42677
        0.84375        0.21875         0.4234
           0.85        0.21875        0.41934
        0.85625        0.21875         0.4146
         0.8625        0.21875        0.40914
        0.86875        0.21875        0.40297
          0.875        0.21875        0.39607
        0.88125        0.21875        0.38844
         0.8875        0.21875        0.38007
        0.89375        0.21875        0.37094
            0.9        0.21875        0.36107
        0.90625        0.21875        0.35043
         0.9125        0.21875        0.33904
        0.91875        0.21875        0.32688
          0.925        0.21875        0.31396
        0.93125        0.21875        0.30028
         0.9375        0.21875        0.28584
        0.94375        0.21875        0.27064
           0.95        0.21875        0.25467
        0.95625        0.21875        0.23796
         0.9625        0.21875        0.22049
        0.96875        0.21875        0.20228
          0.975        0.21875        0.18334
        0.98125        0.21875        0.16365
         0.9875        0.21875        0.14325
        0.99375        0.21875        0.12213
              1        0.21875        0.10031

              0          0.225        0.36166
        0.00625          0.225        0.36038
         0.0125          0.225        0.35846
        0.01875          0.225        0.35597
          0.025          0.225        0.35298
        0.03125          0.225        0.34956
         0.0375          0.225        0.34577
        0.04375          0.225        0.34167
           0.05          0.225        0.33732
        0.05625          0.225        0.33277
         0.0625          0.225        0.32807
        0.06875          0.225        0.32325
          0.075          0.225        0.31837
        0.08125          0.225        0.31347
         0.0875          0.225        0.30856
        0.09375          0.225        0.30369
            0.1          0.225        0.29888
        0.10625          0.225        0.29415
         0.1125          0.225        0.28953
        0.11875          0.225        0.28504
          0.125          0.225        0.28068
        0.13125          0.225        0.27648
         0.1375          0.225        0.27243
        0.14375          0.225        0.26855
           0.15          0.225        0.26485
        0.15625          0.225        0.26132
         0.1625          0.225        0.25797
        0.16875          0.225        0.25479
          0.175          0.225        0.25179
        0.18125          0.225        0.24896
         0.1875          0.225        0.24629
        0.19375          0.225        0.24378
            0.2          0.225        0.24142
        0.20625          0.225         0.2392
         0.2125          0.225        0.23712
        0.21875          0.225        0.23516
          0.225          0.225        0.23332
        0.23125          0.225        0.23158
         0.2375          0.225        0.22994
        0.24375          0.225        0.22838
           0.25          0.225         0.2269
        0.25625          0.225        0.22549
         0.2625          0.225        0.22413
        0.26875          0.225        0.22283
          0.275          0.225        0.22156
        0.28125          0.225        0.22034
         0.2875          0.225        0.21914
        0.29375          0.225        0.21796
            0.3          0.225         0.2168
        0.30625          0.225        0.21566
         0.3125          0.225        0.21453
        0.31875          0.225        0.21341
          0.325          0.225         0.2123
        0.33125          0.225         0.2112
         0.3375          0.225        0.21011
        0.34375          0.225        0.20903
           0.35          0.225        0.20796
        0.35625          0.225        0.20691
         0.3625          0.225        0.20589
        0.36875          0.225        0.20489
          0.375          0.225        0.20393
        0.38125          0.225          0.203
         0.3875          0.225        0.20213
        0.39375          0.225        0.20131
            0.4          0.225        0.20055
        0.40625          0.225        0.19987
         0.4125          0.225        0.19927
        0.41875          0.225        0.19877
          0.425          0.225        0.19837
        0.43125          0.225        0.19808
         0.4375          0.225        0.19791
        0.44375          0.225        0.19788
           0.45          0.225          0.198
        0.45625          0.225        0.19827
         0.4625          0.225         0.1987
        0.46875          0.225        0.19931
          0.475          0.225        0.20011
        0.48125          0.225         0.2011
         0.4875          0.225         0.2023
        0.49375          0.225        0.20371
            0.5          0.225        0.20534
        0.50625          0.225        0.20719
         0.5125          0.225        0.20928
        0.51875          0.225        0.21162
          0.525          0.225        0.21419
        0.53125          0.225        0.21702
         0.5375          0.225        0.22009
        0.54375          0.225        0.22342
           0.55          0.225        0.22701
        0.55625          0.225        0.23085
         0.5625          0.225        0.23495
        0.56875          0.225         0.2393
          0.575          0.225         0.2439
        0.58125          0.225        0.24874
         0.5875          0.225        0.25382
        0.59375          0.225        0.25913
            0.6          0.225        0.26466
        0.60625          0.225        0.27041
         0.6125          0.225        0.27635
        0.61875          0.225        0.28249
          0.625          0.225        0.28879
        0.63125          0.225        0.29526
         0.6375          0.225        0.30187
        0.64375          0.225        0.30861
           0.65          0.225        0.31545
        0.65625          0.225        0.32238
         0.6625          0.225        0.32937
        0.66875          0.225        0.33641
          0.675          0.225        0.34346
        0.68125          0.225         0.3505
         0.6875          0.225        0.35751
        0.69375          0.225        0.36447
            0.7          0.225        0.37133
        0.70625          0.225        0.37808
         0.7125          0.225        0.38469
        0.71875          0.225        0.39112
          0.725          0.225        0.39735
        0.73125          0.225        0.40335
         0.7375          0.225        0.40909
        0.74375          0.225        0.41453
           0.75          0.225        0.41965
        0.75625          0.225        0.42442
         0.7625          0.225        0.42881
        0.76875          0.225        0.43278
          0.775          0.225        0.43631
        0.78125          0.225        0.43937
         0.7875          0.225        0.44193
        0.79375          0.225        0.44397
            0.8          0.225        0.44546
        0.80625          0.225        0.44637
         0.8125          0.225        0.44669
        0.81875          0.225        0.44638
          0.825          0.225        0.44543
        0.83125          0.225        0.44382
         0.8375          0.225        0.44153
        0.84375          0.225        0.43854
           0.85          0.225        0.43483
